https://w3id.org/okn/o/sd#Parameter,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#hasDataType,https://w3id.org/okn/o/sd#hasDefaultValue,https://w3id.org/okn/o/sd#hasMaximumAcceptedValue,https://w3id.org/okn/o/sd#hasMinimumAcceptedValue,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#recommendedIncrement,https://w3id.org/okn/o/sd#usesUnit,https://w3id.org/okn/o/sdm#relevantForIntervention,https://w3id.org/okn/o/sd#adjustsVariable,https://w3id.org/okn/o/sd#hasFixedValue,https://w3id.org/okn/o/sd#hasAcceptedValues
cycles_mp_planting-day-1-duration,https://w3id.org/wings/export/MINT#CyclesPlantingDay1Duration,cycles_planting-day-1-duration,Duration of planting  (in days),int,10,,,2,,,,cycles_end_doy,,
cycles_mp_planting-day-2,https://w3id.org/wings/export/MINT#CyclesPlantingDay2,cycles_planting-day-2,Day of the year when the second planting starts,int,225,365,1,3,,day,plantingWindows,cycles_doy,,
cycles_mp_planting-day-2-duration,https://w3id.org/wings/export/MINT#CyclesPlantingDay2Duration,cycles_planting-day-2-duration,Duration of planting  (in days),int,10,,,4,,,,cycles_end_doy,,
cycles_planting-day-1,https://w3id.org/wings/export/MINT#CyclesPlantingDay1,cycles_planting-day-1,Day of the year for the start of the planting window,int,100,365,1,1,,day,plantingWindows,cycles_doy,,
cycles_planting-day-1-duration,https://w3id.org/wings/export/MINT#CyclesPlantingDay1Duration,cycles_planting-day-1-duration,Duration of planting  (in days),int,10,,,2,,,,cycles_end_doy,,
cycles_planting-day-2,https://w3id.org/wings/export/MINT#CyclesPlantingDay2,cycles_planting-day-2,Day of the year when the second planting starts,int,225,365,1,3,,day,plantingWindows,cycles_doy,,
cycles_planting-day-2-duration,https://w3id.org/wings/export/MINT#CyclesPlantingDay2Duration,cycles_planting-day-2-duration,Duration of planting  (in days),int,10,,,4,,,,cycles_end_doy,,
cycles_to_crop_start-date,https://w3id.org/wings/export/MINT#StartDate,start-date,,string,1/1/2017,,,,,date,,,,
cycles_v2_prod_crop_name,https://w3id.org/wings/export/MINT#CyclesCropName,crop_name,"Name of the crop to run the simulation for. Accepted values are: Maize, Sorghum, Peanut, Sesame",string,,,,2,,,,cycles_crop_name,,
cycles_v2_prod_unique_id,https://w3id.org/wings/export/MINT#CyclesUniqueId,unique_id,unique id of the execution,string,,,,1,,,,,,
d00910d4-1882-427f-855c-aa6f97093baf,,end_date,,,2014-08-02 00:00:00,,,3,,,,,,
d1d07226-509b-450b-8cfa-79cbf7b33413,,data_set_id,,,5babae3f-c468-4e01-862e-8b201468e3b5,,,1,,,,,,
d301d7fd-ea12-4d38-915e-4e4705d96a5b,,start_date,,,2014-08-01 00:00:00,,,2,,,,,,
d5deba1b-0c86-4ea5-b845-840151926585,,end_date,,,2014-08-02 00:00:00,,,3,,,,,,
d644d5bd-8f2f-4b94-8095-cbe906306097,,bounding_box,,,"23.995416666666,6.532916666667,28.020416666666,9.566250000000",,,5,,,,,,
d6dc198c-20f9-49a7-8879-b0296f7cf71c,,unit_multifier,,,3600,,,8,,,,,,
d718fa76-1dc6-409a-85d7-300f4873e673,,agg_time_period,,string,day,,,4,,,,,,
d746df54-ecc0-4cdb-9273-768ab08746f5,,gldas_dataset_id,,string,5babae3f-c468-4e01-862e-8b201468e3b5,,,1,,,,,,
d7c757de-f4a7-435d-bef1-8293be81c14e,,bounding_box,,,"23.995416666666,6.532916666667,28.020416666666,9.566250000000",,,5,,,,,,
d8b7a43f-293d-407a-b72f-8a86976d4982,,shapefile_dataset_id,,string,74e6f707-d5e9-4cbd-ae26-16ffa21a1d84,,,2,,,,,,
d8d3abbf-179a-46d6-b484-9fe045a5109d,,DEM_xres_arcsecs,,,30,,,6,,,,,,
d9bb9ff2-f298-4cbd-a4fb-88c34a0cf843,,shapefile_dataset_id,,string,74e6f707-d5e9-4cbd-ae26-16ffa21a1d84,,,2,,,,,,
d9c90639-ded3-4265-933e-f89bd8317a10,,shapefile_dataset_id,,string,74e6f707-d5e9-4cbd-ae26-16ffa21a1d84,,,2,,,,,,
db427e8f-8580-44b4-ba10-f8bb4d2d260f,,data_set_id,,,5babae3f-c468-4e01-862e-8b201468e3b5,,,1,,,,,,
dbb3cdd7-9320-49c9-9a6f-f273659de72f,,bounding_box,,,"23.995416666666,6.532916666667,28.020416666666,9.566250000000",,,5,,,,,,
dc83eae5-4877-4e76-a9b6-8596c2f2a8ba,,end_date,,,2014-08-02 00:00:00,,,3,,,,,,
dca0e110-8c0a-4c48-a50d-26abbc3c007e,,variable,,,atmosphere_water__rainfall_mass_flux,,,4,,,,,,
dd0ef171-d039-429b-98c3-4cc17dfef180,,bounding_box,,,"23.995416666666,6.532916666667,28.020416666666,9.566250000000",,,5,,,,,,
dd2770f0-6b7d-4a89-a8d2-8236449e92ea,,variable,,,atmosphere_water__rainfall_mass_flux,,,4,,,,,,
dd88e056-4030-42b5-9422-a2f29bfa20f9,,start_date,,,2014-08-01 00:00:00,,,2,,,,,,
df0d6643-cc51-412f-838a-dc0d9146465c,,csv_output_file,,string,/tmp/mint/output.zip,,,8,,,,,,
dff8669b-10f7-4e31-9150-a08e31e7cdb6,,DEM_yres_arcsecs,,,30,,,7,,,,,,
dsi_1.0_cfg_calibration_end_year,https://w3id.org/wings/export/MINT#EndYear,calibration_end_year,The end year for the calibration.,integer,2017,,,13,,,,,,
dsi_1.0_cfg_calibration_start_year,https://w3id.org/wings/export/MINT#StartYear,calibration_start_year,The start year for the calibration,integer,2000,,,12,,,,,,
dsi_1.0_cfg_data_end_year,https://w3id.org/wings/export/MINT#EndYear,data_end_year,The year for which to end the calculation,integer,2017,,,11,,,,,,
dsi_1.0_cfg_data_start_year,https://w3id.org/wings/export/MINT#StartYear,data_start_year,The year for which to start calculating the Index,integer,2008,,,10,,,,,,
dsi_1.0_cfg_data_type,https://w3id.org/wings/export/MINT#DataSelection,data_type,"The type of NetCDF files. Valid entries are GLDAS, FLDAS or CHIRPS",string,GLDAS,,,1,,,,,,
dsi_1.0_cfg_distribution,https://w3id.org/wings/export/MINT#DistributionAdjustment,distribution,Either 'gamma' or 'pearson',string,gamma,,,7,,,,,,
dsi_1.0_cfg_generate_visualization,https://w3id.org/wings/export/MINT#GenerateImage,generate_visualization,"If True, will generate a movie. PET visualization is not currently supported",boolean,True,,,14,,,,,True,
dsi_1.0_cfg_index,https://w3id.org/wings/export/MINT#IndexType,index,"The index to be calculated.

    SPI: Standardized Precipitation Index, utilizing both gamma and Pearson Type III distributions
    PET: Potential Evapotranspiration, utilizing Thornthwaite equations
    SPEI: Standardized Precipitation Evapotranspiration Index, utilizing both gamma and Pearson Type III distributions.",string,SPI,,,2,,,,,,
dsi_1.0_cfg_max_lat,https://w3id.org/wings/export/MINT#Adjustment,max_lat,maximum latitude,float,15,15,4,6,,,,,,
dsi_1.0_cfg_max_long,https://w3id.org/wings/export/MINT#Adjustment,max_long,maximum longitude,float,48,48,24,4,,,,,,
dsi_1.0_cfg_min_lat,https://w3id.org/wings/export/MINT#Adjustment,min_lat,minimum latitude,float,3,14,3,5,,,,,,
dsi_1.0_cfg_min_long,https://w3id.org/wings/export/MINT#Adjustment,min_long,minimum longitude,float,23,47,23,3,,,,,,
dsi_1.0_cfg_periodicity,https://w3id.org/wings/export/MINT#PeriodicityAdjustment,periodicity,monthly. Daily calculations are not supported in the current version,string,monthly,,,8,,,,,monthly,
dsi_1.0_cfg_scales,https://w3id.org/wings/export/MINT#ScalesAdjustment,scales,Either '6' or '12' month,integer,6,12,6,9,,,,,,
dsi_1.0_cfg_spi_ethiopia_calibration_end_year,https://w3id.org/wings/export/MINT#EndYear,calibration_end_year,The end year for the calibration.,integer,2017,,,13,,,,,,
dsi_1.0_cfg_spi_ethiopia_calibration_start_year,https://w3id.org/wings/export/MINT#StartYear,calibration_start_year,The start year for the calibration,integer,2000,,,12,,,,,,
dsi_1.0_cfg_spi_ethiopia_data_end_year,https://w3id.org/wings/export/MINT#EndYear,data_end_year,The year for which to end the calculation,integer,2017,,,11,,,,,,
dsi_1.0_cfg_spi_ethiopia_data_start_year,https://w3id.org/wings/export/MINT#StartYear,data_start_year,The year for which to start calculating the Index,integer,2008,,,10,,,,,,
dsi_1.0_cfg_spi_ethiopia_data_type,https://w3id.org/wings/export/MINT#DataSelection,data_type,The type of NetCDF files. In this setup GLDAS has been pre-selected,string,GLDAS,,,1,,,,,GLDAS,
dsi_1.0_cfg_spi_ethiopia_distribution,https://w3id.org/wings/export/MINT#DistributionAdjustment,distribution,Either 'gamma' or 'pearson',string,gamma,,,7,,,,,,
dsi_1.0_cfg_spi_ethiopia_generate_visualization,https://w3id.org/wings/export/MINT#GenerateImage,generate_visualization,"If True, will generate a movie. PET visualization is not currently supported",boolean,True,,,14,,,,,True,
dsi_1.0_cfg_spi_ethiopia_index,https://w3id.org/wings/export/MINT#IndexType,index,"The index to be calculated.

    SPI: Standardized Precipitation Index, utilizing both gamma and Pearson Type III distributions
    PET: Potential Evapotranspiration, utilizing Thornthwaite equations
    SPEI: Standardized Precipitation Evapotranspiration Index, utilizing both gamma and Pearson Type III distributions.",string,SPI,,,2,,,,,SPI,
dsi_1.0_cfg_spi_ethiopia_max_lat,https://w3id.org/wings/export/MINT#Adjustment,max_lat,maximum latitude,float,15,15,4,6,,,,,15,
dsi_1.0_cfg_spi_ethiopia_max_long,https://w3id.org/wings/export/MINT#Adjustment,max_long,maximum longitude,float,48,48,24,4,,,,,48,
dsi_1.0_cfg_spi_ethiopia_min_lat,https://w3id.org/wings/export/MINT#Adjustment,min_lat,minimum latitude,float,3,14,3,5,,,,,3,
dsi_1.0_cfg_spi_ethiopia_min_long,https://w3id.org/wings/export/MINT#Adjustment,min_long,minimum longitude,float,23,47,23,3,,,,,23,
dsi_1.0_cfg_spi_ethiopia_periodicity,https://w3id.org/wings/export/MINT#PeriodicityAdjustment,periodicity,monthly. Daily calculations are not supported in the current version,string,monthly,,,8,,,,,monthly,
dsi_1.0_cfg_spi_ethiopia_scales,https://w3id.org/wings/export/MINT#ScalesAdjustment,scales,Either '6' or '12' month,integer,6,12,6,9,,,,,,
e0586ab8-e9c2-4860-b8ae-643efe783c66,,bounding_box,,,"23.995416666666,6.532916666667,28.020416666666,9.566250000000",,,5,,,,,,
e181c22d-098c-445b-8d89-ed0072d5d727,,YEARS,,,19,,,7,,,,,,
e33ec1f3-47ca-4f38-b566-7349e1328c7f,,bounding_box,,,"23.995416666666,6.532916666667,28.020416666666,9.566250000000",,,5,,,,,,
e3abe30e-547a-4a57-8c6b-f2d18351537e,,DEM_xres_arcsecs,,,30,,,6,,,,,,
e3d5d362-e016-41e7-9ac2-8be90cc0d9bc,,start_date,,,2014-08-01 00:00:00,,,2,,,,,,
e424a1be-ca79-4f5a-b402-bae18363b020,,bounding_box,,,"23.995416666666,6.532916666667,28.020416666666,9.566250000000",,,5,,,,,,
e444ee0e-7e6c-4cc2-b99b-9697e0fc00c3,,bounding_box,,,"23.995416666666,6.532916666667,28.020416666666,9.566250000000",,,5,,,,,,
e53b2b4e-2303-43dd-86db-39b6cd9a39d3,,DEM_xres_arcsecs,,,30,,,6,,,,,,
e7cc8e3e-51f4-4ffc-b08e-9d21507dfcb0,https://w3id.org/wings/export/MINT#CyclesStartPlantingDay,,,,,,,,,,,,,
e80ac52e-1f7d-420f-a827-c0e08f2e4025,,SMTMP,,,3.0,,,2,,,,,,
e8fb2602-98d4-46fb-9326-d42d67ba2d36,,range_end_time,,string,2011-01-02 00:00:00,,,6,,,,,,
e9004875-4486-46d6-a452-1248ab001115,https://w3id.org/wings/export/MINT#CyclesEndYear,,,,,,,,,,,,,
e9bc43ea-d86d-4194-964d-882ff6f1425c,,shapefile_dataset_id,,string,74e6f707-d5e9-4cbd-ae26-16ffa21a1d84,,,2,,,,,,
eb7bc4d3-7581-48cd-8896-b60b160e5a96,,DEM_xres_arcsecs,,,30,,,6,,,,,,
ec139338-f24a-45a1-9a88-97423a453ab8,,agg_time_period,,string,day,,,4,,,,,,
econ_v5_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of each crop; a reduction in the unit cost of nitrogen fertilizer for a crop can be interpreted as a fertilizer subsidy for that crop,float,0,50,-50,3,10,%,,econ_c2,,
econ_v5_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for each crop; an increase in the unit price for a crop can be interpreted as a production subsidy for that crop,float,0,50,-50,1,10,%,,econ_p,,
econ_v5_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,land-cost-adjustment,Percent change in the unit cost of land as an input into the production of each crop,float,0,50,-50,2,10,%,,econ_c1,,
econ_v6.1_cassava_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,cassava-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for cassava; an increase in the unit price for a crop can be interpreted as a production subsidy for cassava,float,0,50,-50,1,10,%,,econ_p,,
econ_v6.1_cassava_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,cassava-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of cassava; a reduction in the unit cost of nitrogen fertilizer for cassava can be interpreted as a fertilizer subsidy for cassava,float,0,50,-50,3,10,%,fertilizerSubsidy,econ_c2,,
econ_v6.1_cassava_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,cassava-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of cassava,float,0,50,-50,2,10,%,,econ_c1,,
econ_v6.1_groundnuts_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,groundnuts-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for groundnuts; an increase in the unit price for a crop can be interpreted as a production subsidy for groundnuts,float,0,50,-50,4,10,%,,econ_p,,
econ_v6.1_groundnuts_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,groundnuts-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of groundnuts; a reduction in the unit cost of nitrogen fertilizer for groundnuts can be interpreted as a fertilizer subsidy for groundnuts,float,0,50,-50,6,10,%,fertilizerSubsidy,econ_c2,,
econ_v6.1_groundnuts_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,groundnuts-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of groundnuts,float,0,50,-50,5,10,%,,econ_c1,,
econ_v6.1_maize_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for maize; an increase in the unit price for a crop can be interpreted as a production subsidy for maize,float,0,50,-50,7,10,%,,econ_p,,
econ_v6.1_maize_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of maize; a reduction in the unit cost of nitrogen fertilizer for maize can be interpreted as a fertilizer subsidy for maize,float,0,50,-50,9,10,%,fertilizerSubsidy,econ_c2,,
econ_v6.1_maize_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of maize,float,0,50,-50,8,10,%,,econ_c1,,
econ_v6.1_sesame_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sesame; an increase in the unit price for a crop can be interpreted as a production subsidy for sesame,float,0,50,-50,10,10,%,,econ_p,,
econ_v6.1_sesame_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sesame; a reduction in the unit cost of nitrogen fertilizer for sesame can be interpreted as a fertilizer subsidy for sesame,float,0,50,-50,12,10,%,fertilizerSubsidy,econ_c2,,
econ_v6.1_sesame_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sesame,float,0,50,-50,11,10,%,,econ_c1,,
econ_v6.1_single_crop_maize_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for maize; an increase in the unit price for a crop can be interpreted as a production subsidy for maize,float,0,50,-50,7,10,%,,econ_p,,
econ_v6.1_single_crop_maize_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of maize; a reduction in the unit cost of nitrogen fertilizer for maize can be interpreted as a fertilizer subsidy for maize,float,0,50,-50,9,10,%,fertilizerSubsidy,econ_c2,,
econ_v6.1_single_crop_maize_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of maize,float,0,50,-50,8,10,%,,econ_c1,,
econ_v6.1_sorghum_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sorghum; an increase in the unit price for a crop can be interpreted as a production subsidy for sorghum,float,0,50,-50,13,10,%,,econ_p,,
econ_v6.1_sorghum_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sorghum; a reduction in the unit cost of nitrogen fertilizer for sorghum can be interpreted as a fertilizer subsidy for sorghum,float,0,50,-50,15,10,%,fertilizerSubsidy,econ_c2,,
econ_v6.1_sorghum_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sorghum,float,0,50,-50,14,10,%,,econ_c1,,
econ_v6_cassava_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,cassava-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for cassava; an increase in the unit price for a crop can be interpreted as a production subsidy for cassava,float,0,50,-50,1,10,%,,econ_p,,
econ_v6_cassava_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,cassava-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of cassava; a reduction in the unit cost of nitrogen fertilizer for cassava can be interpreted as a fertilizer subsidy for cassava,float,0,50,-50,3,10,%,fertilizerSubsidy,econ_c2,,
econ_v6_cassava_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,cassava-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of cassava,float,0,50,-50,2,10,%,,econ_c1,,
econ_v6_groundnuts_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,groundnuts-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for groundnuts; an increase in the unit price for a crop can be interpreted as a production subsidy for groundnuts,float,0,50,-50,4,10,%,,econ_p,,
econ_v6_groundnuts_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,groundnuts-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of groundnuts; a reduction in the unit cost of nitrogen fertilizer for groundnuts can be interpreted as a fertilizer subsidy for groundnuts,float,0,50,-50,6,10,%,fertilizerSubsidy,econ_c2,,
econ_v6_groundnuts_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,groundnuts-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of groundnuts,float,0,50,-50,5,10,%,,econ_c1,,
econ_v6_maize_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for maize; an increase in the unit price for a crop can be interpreted as a production subsidy for maize,float,0,50,-50,7,10,%,,econ_p,,
econ_v6_maize_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of maize; a reduction in the unit cost of nitrogen fertilizer for maize can be interpreted as a fertilizer subsidy for maize,float,0,50,-50,9,10,%,fertilizerSubsidy,econ_c2,,
econ_v6_maize_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of maize,float,0,50,-50,8,10,%,,econ_c1,,
econ_v6_sesame_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sesame; an increase in the unit price for a crop can be interpreted as a production subsidy for sesame,float,0,50,-50,10,10,%,,econ_p,,
econ_v6_sesame_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sesame; a reduction in the unit cost of nitrogen fertilizer for sesame can be interpreted as a fertilizer subsidy for sesame,float,0,50,-50,12,10,%,fertilizerSubsidy,econ_c2,,
econ_v6_sesame_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sesame-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sesame,float,0,50,-50,11,10,%,,econ_c1,,
econ_v6_sorghum_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sorghum; an increase in the unit price for a crop can be interpreted as a production subsidy for sorghum,float,0,50,-50,13,10,%,,econ_p,,
econ_v6_sorghum_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sorghum; a reduction in the unit cost of nitrogen fertilizer for sorghum can be interpreted as a fertilizer subsidy for sorghum,float,0,50,-50,15,10,%,fertilizerSubsidy,econ_c2,,
econ_v6_sorghum_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sorghum,float,0,50,-50,14,10,%,,econ_c1,,
economic-v5_advanced_pongo_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of each crop; a reduction in the unit cost of nitrogen fertilizer for a crop can be interpreted as a fertilizer subsidy for that crop,float,0,50,-50,3,10,%,fertilizerSubsidy,econ_c2,0,
economic-v5_advanced_pongo_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for each crop; an increase in the unit price for a crop can be interpreted as a production subsidy for that crop,float,0,50,-50,1,10,%,,econ_p,0,
economic-v5_advanced_pongo_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,land-cost-adjustment,Percent change in the unit cost of land as an input into the production of each crop,float,0,50,-50,2,10,%,,econ_c1,0,
economic-v5_simple_pongo_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of each crop; a reduction in the unit cost of nitrogen fertilizer for a crop can be interpreted as a fertilizer subsidy for that crop,float,0,50,-50,3,10,%,fertilizerSubsidy,econ_c2,0,
economic-v5_simple_pongo_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for each crop; an increase in the unit price for a crop can be interpreted as a production subsidy for that crop,float,0,50,-50,1,10,%,,econ_p,0,
economic-v5_simple_pongo_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,land-cost-adjustment,Percent change in the unit cost of land as an input into the production of each crop,float,0,50,-50,2,10,%,,econ_c1,0,
economic-v6.1_Gambella_advanced_elasticities_maize_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for maize; an increase in the unit price for a crop can be interpreted as a production subsidy for maize,float,0,50,-50,1,10,%,,econ_p,,
economic-v6.1_Gambella_advanced_elasticities_maize_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of maize; a reduction in the unit cost of nitrogen fertilizer for maize can be interpreted as a fertilizer subsidy for maize,float,0,50,-50,3,10,%,fertilizerSubsidy,econ_c2,,
economic-v6.1_Gambella_advanced_elasticities_maize_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of maize,float,0,50,-50,2,10,%,,econ_c1,,
economic-v6.1_Gambella_advanced_elasticities_sorghum_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sorghum; an increase in the unit price for a crop can be interpreted as a production subsidy for sorghum,float,0,50,-50,4,10,%,,econ_p,,
economic-v6.1_Gambella_advanced_elasticities_sorghum_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sorghum; a reduction in the unit cost of nitrogen fertilizer for sorghum can be interpreted as a fertilizer subsidy for sorghum,float,0,50,-50,6,10,%,fertilizerSubsidy,econ_c2,,
economic-v6.1_Gambella_advanced_elasticities_sorghum_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sorghum,float,0,50,-50,5,10,%,,econ_c1,,
economic-v6.1_Gambella_advanced_maize_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for maize; an increase in the unit price for a crop can be interpreted as a production subsidy for maize,float,0,50,-50,1,10,%,,econ_p,,
economic-v6.1_Gambella_advanced_maize_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of maize; a reduction in the unit cost of nitrogen fertilizer for maize can be interpreted as a fertilizer subsidy for maize,float,0,50,-50,3,10,%,fertilizerSubsidy,econ_c2,,
economic-v6.1_Gambella_advanced_maize_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,maize-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of maize,float,0,50,-50,2,10,%,,econ_c1,,
economic-v6.1_Gambella_advanced_sorghum_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for sorghum; an increase in the unit price for a crop can be interpreted as a production subsidy for sorghum,float,0,50,-50,4,10,%,,econ_p,,
economic-v6.1_Gambella_advanced_sorghum_fertilizer_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-fertilizer-cost-adjustment,Percent change in the unit cost of nitrogen fertilizer as an input into the production of sorghum; a reduction in the unit cost of nitrogen fertilizer for sorghum can be interpreted as a fertilizer subsidy for sorghum,float,0,50,-50,6,10,%,fertilizerSubsidy,econ_c2,,
economic-v6.1_Gambella_advanced_sorghum_land_cost_adjustment,https://w3id.org/wings/export/MINT#Adjustment,sorghum-land-cost-adjustment,Percent change in the unit cost of land as an input into the production of sorghum,float,0,50,-50,5,10,%,,econ_c1,,
economic-v6.1_advanced_pongo_cassava_crop_price_adjustment,https://w3id.org/wings/export/MINT#Adjustment,cassava-crop-price-adjustment,Percent change in market price received by farmer (farm gate price) for cassava; an increase in the unit price for a crop can be interpreted as a production subsidy for cassava,float,0,50,-50,1,10,%,,econ_p,,
